para_id,sent_id,sentence,label,salience_score,avg_word_length,sentence_length_words,sentence_position,sentence_position_norm,type_token_ratio,lexical_density,noun_ratio,verb_ratio,adj_ratio,pronoun_ratio,noun_verb_ratio,causal_marker_ratio,contrast_marker_ratio,named_entity_density,gpt2_surprisal_mean,gpt2_surprisal_max,gpt2_surprisal_min,gpt2_surprisal_var,gpt2_surprisal_sum,gpt2_surprisal_std,bert_surprisal_mean,bert_surprisal_max,bert_surprisal_min,bert_surprisal_var,bert_surprisal_sum,bert_surprisal_std,rst_depth,rst_is_nucleus,rst_relation_type_encoded,rst_centrality_score,rst_is_root,rst_relation_direction,rst_span_length,intra_clause_count,intra_clause_density,intra_has_nucleus_satellite_relation,intra_avg_clause_depth,intra_top_clause_is_nucleus
P002002,P002002_S002,"Proposals for the reunification of Germany were nothing new: earlier on 20 March 1952, talks about a German reunification, initiated by the socalled 'Stalin Note', ended after the United Kingdom, France, and the United States insisted that a unified Germany should not be neutral and should be free to join the European Defence Community and rearm.",1,0.7260206506382829,5.148148148148148,54,3,0.5,0.7777777777777778,0.6666666666666666,0.2962962962962963,0.16666666666666666,0.16666666666666666,0.0,1.7777777758024689,0.0,0.0,0.2037037037037037,3.633387565612793,12.98767375946045,0.004967371933162212,9.157805442810059,254.33712768554688,3.02618670463562,1.6557053970403586,11.52311897277832,3.0160405003698543e-05,6.9829510574929845,112.58796699874438,2.6425273995728,6.0,0.0,14.0,0.015873015873015872,0.0,0.0,0.015873015873015872,6.0,0.11320754716981132,1.0,1.6666666666666667,1.0
P002002,P002002_S003,"James Dunn (USA), who met in Paris with Eden, Adenauer and Robert Schuman (France), affirmed that ""the object should be to avoid discussion with the Russians and to press on the European Defense Community"".",0,0.38951321049749577,4.794117647058823,34,4,0.6666666666666666,0.8529411764705882,0.6176470588235294,0.29411764705882354,0.20588235294117646,0.11764705882352941,0.029411764705882353,1.4285714265306122,0.0,0.0,0.2647058823529412,4.577666282653809,11.46889877319336,0.5203393697738647,9.632275581359863,192.26197814941406,3.103590726852417,1.9483877222738517,7.857235431671143,2.0265599687263602e-06,7.102491895854731,91.57422294687103,2.6650500737987515,8.0,0.0,14.0,0.015873015873015872,0.0,0.0,0.015873015873015872,5.0,0.14705882352941177,1.0,1.0,0.0
P002002,P002002_S004,"According to John Gaddis ""there was little inclination in Western capitals to explore this offer"" from USSR.",0,0.527289405768703,5.235294117647059,17,5,0.8333333333333334,0.9411764705882353,0.6470588235294118,0.29411764705882354,0.17647058823529413,0.17647058823529413,0.0,1.6666666611111112,0.0,0.0,0.23529411764705882,4.901388168334961,10.884822845458984,0.21378208696842194,7.7337212562561035,102.92915344238281,2.780956983566284,2.5861047958427332,12.121713638305664,8.964940207079053e-05,11.86848083294239,56.89430550854013,3.4450661579920916,5.0,0.0,14.0,0.015873015873015872,0.0,0.0,0.015873015873015872,1.0,0.058823529411764705,0.0,1.0,1.0
P002002,P002002_S005,"While historian Rolf Steininger asserts that Adenauer's conviction that “neutralization means sovietization” was the main factor in the rejection of the soviet proposals, Adenauer also feared that unification might have resulted in the end of the CDU's dominance in the Bundestag.",0,0.516952247315289,5.441860465116279,43,6,1.0,0.7209302325581395,0.6511627906976745,0.3953488372093023,0.16279069767441862,0.06976744186046512,0.0,2.428571425102041,0.0,0.0,0.09302325581395349,3.825274705886841,12.2972412109375,0.0002536452084314078,10.710555076599121,237.1670379638672,3.272698402404785,2.3455142354016316,22.360885620117188,3.57628505298635e-06,20.976624529286124,133.694311417893,4.580024511865207,5.0,0.0,14.0,0.015873015873015872,0.0,0.0,0.015873015873015872,4.0,0.0975609756097561,0.0,1.3333333333333333,1.0
P002003,P002003_S000,"One month later, the proposed European Treaty was rejected not only by supporters of the EDC but also by western opponents of the European Defense Community (like French Gaullist leader Palewski) who perceived it as ""unacceptable in its present form because it excludes the USA from participation in the collective security system in Europe"".",1,0.8265321964002276,5.2407407407407405,54,1,0.3333333333333333,0.8148148148148148,0.5925925925925926,0.2777777777777778,0.09259259259259259,0.14814814814814814,0.07407407407407407,2.999999994,0.037037037037037035,0.018518518518518517,0.18518518518518517,3.9137966632843018,14.86634349822998,0.0414133258163929,12.801042556762695,246.56918334960938,3.5778543949127197,1.6973796376065877,11.745893478393555,1.4424427718040533e-05,7.051557936801132,108.63229680682161,2.6554769697365352,2.0,0.0,14.0,0.03225806451612903,0.0,0.0,0.03225806451612903,4.0,0.07407407407407407,0.0,1.0,1.0
P002003,P002003_S001,"The Soviets then decided to make a new proposal to the governments of the USA, UK and France stating to accept the participation of the USA in the proposed General European Agreement.",1,0.6644716092514626,4.6875,32,2,0.6666666666666666,0.71875,0.5625,0.21875,0.15625,0.15625,0.0,1.3999999972000001,0.0,0.0,0.21875,3.845154285430908,11.560379028320312,0.2541162371635437,9.334705352783203,126.89009094238281,3.0552749633789062,1.681546535107105,8.544354438781738,0.00011027467553503811,5.4027845814343465,57.172582193641574,2.324389077033866,3.0,0.0,14.0,0.03225806451612903,0.0,0.0,0.03225806451612903,2.0,0.0625,1.0,0.6666666666666666,1.0
P002003,P002003_S002,"And considering that another argument deployed against the Soviet proposal was that it was perceived by western powers as ""directed against the North Atlantic Pact and its liquidation"", the Soviets decided to declare their ""readiness to examine jointly with other interested parties the question of the participation of the USSR in the North Atlantic bloc"", specifying that ""the admittance of the USA into the General European Agreement should not be conditional on the three western powers agreeing to the USSR joining the North Atlantic Pact"".",1,0.7410862131584682,5.317647058823529,85,3,1.0,0.6588235294117647,0.5647058823529412,0.2,0.16470588235294117,0.17647058823529413,0.03529411764705882,1.2142857134183673,0.011764705882352941,0.0,0.18823529411764706,3.712522029876709,11.3280668258667,0.017025504261255264,10.281462669372559,345.2645568847656,3.2064719200134277,1.514492515051188,11.186903953552246,3.910141094820574e-05,5.7631787322549215,145.39128144491406,2.4006621445457337,4.0,0.0,14.0,0.03225806451612903,0.0,0.0,0.03225806451612903,5.0,0.058823529411764705,1.0,1.3333333333333333,0.0
P002004,P002004_S000,"Again all proposals, including the request to join NATO, were rejected by UK, US, and French governments shortly after.",1,0.5589985818102773,5.052631578947368,19,1,0.3333333333333333,1.0,0.631578947368421,0.21052631578947367,0.21052631578947367,0.10526315789473684,0.05263157894736842,0.9999999975,0.0,0.0,0.10526315789473684,3.6516170501708984,10.811484336853027,0.5633313655853271,7.982955455780029,83.98719024658203,2.8254125118255615,1.1437888675839833,7.203350067138672,0.0003778456011787057,2.9417740838530775,27.450932822015602,1.715160075285417,3.0,0.0,14.0,0.034482758620689655,0.0,0.0,0.034482758620689655,3.0,0.15789473684210525,0.0,1.0,1.0
P002004,P002004_S001,"Emblematic was the position of British General Hastings Ismay, supporter of NATO expansion, who said that NATO ""must grow until the whole free world gets under one umbrella.""",1,0.7288962463795494,5.071428571428571,28,2,0.6666666666666666,0.8928571428571429,0.6785714285714286,0.2857142857142857,0.21428571428571427,0.17857142857142858,0.03571428571428571,1.333333331111111,0.0,0.0,0.21428571428571427,4.591142654418945,11.39790153503418,0.044853467494249344,9.45091438293457,156.09884643554688,3.0742340087890625,1.7704732768029707,9.846819877624512,0.0001993974146898836,5.393410327483403,61.96656468810397,2.3223717031266555,3.0,0.0,14.0,0.034482758620689655,0.0,0.0,0.034482758620689655,3.0,0.10714285714285714,1.0,1.0,1.0
P002004,P002004_S002,"He opposed the request to join NATO made by the USSR in 1954 saying that ""the Soviet request to join NATO is like an unrepentant burglar requesting to join the police force"".",1,0.5940276305891604,4.387096774193548,31,3,1.0,0.7096774193548387,0.5483870967741935,0.1935483870967742,0.25806451612903225,0.06451612903225806,0.03225806451612903,0.7499999990624999,0.0,0.0,0.16129032258064516,3.756197929382324,10.499195098876953,0.005732050631195307,9.933727264404297,138.9793243408203,3.1517815589904785,0.7083379687965357,5.691517353057861,3.123332135146484e-05,1.5976590429685704,29.04185672065796,1.2639853808365706,5.0,0.0,14.0,0.034482758620689655,0.0,0.0,0.034482758620689655,2.0,0.06451612903225806,1.0,1.0,1.0
P002005,P002005_S000,"In April 1954 Adenauer made his first visit to the USA meeting Nixon, Eisenhower and Dulles.",1,0.7757566651340845,4.733333333333333,15,1,0.5,1.0,0.6666666666666666,0.3333333333333333,0.06666666666666667,0.26666666666666666,0.06666666666666667,4.999999950000001,0.0,0.0,0.3333333333333333,4.537210941314697,14.328672409057617,4.60137271147687e-05,15.861456871032715,86.2070083618164,3.982644557952881,0.9818779016291955,4.55408239364624,0.0005265072104521096,2.324775410272532,19.63755803258391,1.524721420546236,1.0,0.0,14.0,0.09090909090909091,0.0,0.0,0.09090909090909091,2.0,0.13333333333333333,1.0,0.3333333333333333,1.0
P002005,P002005_S001,Ratification of EDC was delaying but the US representatives made it clear to Adenauer that EDC would have to become a part of NATO.,1,0.738637004983608,4.458333333333333,24,2,1.0,0.875,0.5833333333333334,0.25,0.2916666666666667,0.041666666666666664,0.08333333333333333,0.8571428559183674,0.0,0.041666666666666664,0.20833333333333334,4.433400630950928,13.677547454833984,0.0063165780156850815,12.696118354797363,124.13522338867188,3.5631613731384277,1.1536275228016686,7.918661117553711,8.511905616614968e-05,4.471072892525286,32.30157063844672,2.1144911663389103,3.0,0.0,14.0,0.09090909090909091,0.0,0.0,0.09090909090909091,3.0,0.125,1.0,0.6666666666666666,1.0
P002006,P002006_S000,"Memories of the Nazi occupation were still strong, and the rearmament of Germany was feared by France too.",1,0.612195246676048,4.833333333333333,18,1,0.3333333333333333,0.8888888888888888,0.6666666666666666,0.2777777777777778,0.16666666666666666,0.1111111111111111,0.0,1.6666666611111112,0.0,0.05555555555555555,0.2222222222222222,3.930600881576538,8.624837875366211,0.10315507650375366,7.888451099395752,86.47322082519531,2.808638572692871,1.43089949160016,5.596092700958252,0.005733144003897905,3.306287685736655,30.048889323603362,1.8183200174162564,3.0,0.0,14.0,0.043478260869565216,0.0,0.0,0.043478260869565216,2.0,0.1111111111111111,0.0,0.3333333333333333,1.0
P002006,P002006_S001,"On 30 August 1954 French Parliament rejected the EDC, thus ensuring its failure and blocking a major objective of US policy towards Europe: to associate Germany militarily with the West.",1,0.7275692515986485,5.285714285714286,28,2,0.6666666666666666,0.9642857142857143,0.6428571428571429,0.25,0.17857142857142858,0.14285714285714285,0.07142857142857142,1.3999999972000001,0.03571428571428571,0.0,0.21428571428571427,4.472286224365234,11.391168594360352,0.0007887351675890386,8.210060119628906,152.0577392578125,2.8653202056884766,2.3113708797706445,9.493538856506348,0.00031845871126279235,5.3587790632676375,83.2093516717432,2.3149036833673313,3.0,0.0,14.0,0.043478260869565216,0.0,0.0,0.043478260869565216,2.0,0.07142857142857142,1.0,1.0,1.0
P002006,P002006_S002,"The US Department of State started to elaborate alternatives: Germany would be invited to join NATO or, in the case of French obstructionism, strategies to circumvent a French veto would be implemented in order to obtain a German rearmament outside NATO.",1,0.8294974463570683,5.121951219512195,41,3,1.0,0.7317073170731707,0.6341463414634146,0.24390243902439024,0.2926829268292683,0.0975609756097561,0.024390243902439025,0.8333333326388889,0.0,0.0,0.21951219512195122,4.162630081176758,15.442069053649902,0.00342105096206069,12.703210830688477,195.64361572265625,3.5641562938690186,1.4785978375271862,8.708799362182617,3.695494797284482e-06,5.402963650488369,73.9298918763593,2.32442759631019,2.0,0.0,14.0,0.043478260869565216,0.0,0.0,0.043478260869565216,2.0,0.04878048780487805,1.0,1.6666666666666667,1.0
P002007,P002007_S000,"On 23 October 1954 – only nine years after Allies (UK, USA and USSR) defeated Nazi Germany ending World War II in Europe – the admission of the Federal Republic of Germany to the North Atlantic Pact was finally decided.",1,0.8645456198865786,4.666666666666667,36,1,0.3333333333333333,0.8888888888888888,0.6944444444444444,0.3333333333333333,0.08333333333333333,0.2222222222222222,0.0,3.999999986666667,0.0,0.0,0.4444444444444444,3.6930861473083496,11.809587478637695,0.0018408034229651093,11.597715377807617,158.80270385742188,3.4055418968200684,2.171441359549135,22.695640563964844,3.635949542513117e-05,22.782223326130985,95.54341982016194,4.773072734217549,3.0,0.0,14.0,0.043478260869565216,0.0,0.0,0.043478260869565216,3.0,0.08333333333333333,0.0,1.3333333333333333,1.0
P002007,P002007_S001,"The incorporation of West Germany into the organization on 9 May 1955 was described as ""a decisive turning point in the history of our continent"" by Halvard Lange, Foreign Affairs Minister of Norway at the time.",1,0.7594013102079303,4.911764705882353,34,2,0.6666666666666666,0.8529411764705882,0.5588235294117647,0.35294117647058826,0.08823529411764706,0.11764705882352941,0.029411764705882353,3.999999986666667,0.029411764705882353,0.0,0.2647058823529412,3.565098285675049,11.725811004638672,0.02489621378481388,9.335372924804688,142.6039276123047,3.0553841590881348,1.1485222920517384,5.469820022583008,3.6240282497601584e-05,3.2441766798327105,47.08941397412127,1.8011598151837362,2.0,0.0,14.0,0.043478260869565216,0.0,0.0,0.043478260869565216,1.0,0.029411764705882353,0.0,0.0,0.0
P002007,P002007_S002,"In November 1954, the USSR requested a new European Security Treaty, in order to make a final attempt to not have a remilitarized West Germany potentially opposed to the Soviet Union, with no success.",1,0.8008502142382073,4.818181818181818,33,3,1.0,0.8181818181818182,0.6060606060606061,0.2727272727272727,0.15151515151515152,0.12121212121212122,0.0,1.7999999964,0.0,0.0,0.24242424242424243,4.035218238830566,11.284957885742188,0.006512963213026524,10.178877830505371,161.4087371826172,3.1904354095458984,1.5887419440132806,12.057828903198242,4.8519359552301466e-05,5.71243757089221,65.1384197045445,2.390070620482209,3.0,0.0,14.0,0.043478260869565216,0.0,0.0,0.043478260869565216,1.0,0.030303030303030304,1.0,1.3333333333333333,1.0
P002008,P002008_S000,"On 14 May 1955, the USSR and other seven European countries ""reaffirming their desire for the establishment of a system of European collective security based on the participation of all European states irrespective of their social and political systems"" established the Warsaw Pact in response to the integration of the Federal Republic of Germany into NATO, declaring that: ""a remilitarized Western Germany and the integration of the latter in the North-Atlantic bloc [...] increase the danger of another war and constitutes a threat to the national security of the peaceable states; [...] in these circumstances the peaceable European states must take the necessary measures to safeguard their security"".",1,0.9380537631870554,5.457142857142857,105,1,1.0,0.5904761904761905,0.5428571428571428,0.26666666666666666,0.10476190476190476,0.17142857142857143,0.02857142857142857,2.5454545431404956,0.0,0.0,0.13333333333333333,3.3234167098999023,11.679545402526855,0.0022426710929721594,7.80155086517334,412.1036682128906,2.793125629425049,1.0930112888927923,10.11444091796875,6.079858576413244e-05,4.039915471196679,150.83555786720535,2.009954096788451,3.0,0.0,14.0,0.05263157894736842,0.0,0.0,0.05263157894736842,6.0,0.05825242718446602,1.0,1.6666666666666667,1.0
P002009,P002009_S000,"One of the founding members, East Germany was allowed to re-arm by the Soviet Union and the National People's Army was established as the armed forces of the country to counter the rearmament of West Germany.",1,0.929361862130962,4.447368421052632,38,1,1.0,0.7368421052631579,0.6052631578947368,0.2631578947368421,0.21052631578947367,0.10526315789473684,0.0,1.2499999984374999,0.02631578947368421,0.0,0.21052631578947367,3.1139028072357178,9.85335636138916,0.0010542079107835889,6.839274883270264,130.78392028808594,2.6152007579803467,0.7918075285032511,5.516062259674072,1.7881409348774469e-06,1.850948886870834,34.0477237256398,1.3604958239078995,1.0,0.0,14.0,0.2,0.0,0.0,0.2,2.0,0.05714285714285714,0.0,0.6666666666666666,1.0
P002010,P002010_S000,The eight member countries of the Warsaw Pact pledged the mutual defense of any member who would be attacked.,1,0.7243828557569323,4.7368421052631575,19,1,0.3333333333333333,0.7894736842105263,0.5789473684210527,0.3157894736842105,0.21052631578947367,0.05263157894736842,0.05263157894736842,1.4999999962500001,0.0,0.0,0.15789473684210525,4.329761505126953,8.631197929382324,0.24505604803562164,8.47544002532959,82.26546478271484,2.9112608432769775,1.351000486556586,6.467261791229248,0.00020106667943764478,2.5404196575603515,27.020009731131722,1.5938693978994487,2.0,0.0,14.0,0.14285714285714285,0.0,0.0,0.14285714285714285,2.0,0.10526315789473684,1.0,0.3333333333333333,1.0
P002010,P002010_S001,"Relations among the treaty signatories were based upon mutual non-intervention in the internal affairs of the member countries, respect for national sovereignty, and political independence.",1,0.6395586126133245,6.1923076923076925,26,2,0.6666666666666666,0.9230769230769231,0.6538461538461539,0.38461538461538464,0.11538461538461539,0.15384615384615385,0.0,3.3333333222222223,0.0,0.0,0.038461538461538464,2.8908843994140625,10.55872631072998,0.023592351004481316,6.954681396484375,89.61741638183594,2.6371729373931885,1.0730651048800155,4.81766939163208,9.131848491961136e-05,1.9254077468630493,34.338083356160496,1.3875906265404971,2.0,0.0,14.0,0.14285714285714285,0.0,0.0,0.14285714285714285,2.0,0.08333333333333333,0.0,0.0,0.0
P002010,P002010_S002,"However, almost all governments of those member states were indirectly controlled by the Soviet Union.",0,0.41142926395693724,5.733333333333333,15,3,1.0,1.0,0.6666666666666666,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.0,1.99999999,0.0,0.06666666666666667,0.06666666666666667,3.948296546936035,10.087630271911621,0.19357624650001526,9.549295425415039,63.17274475097656,3.090193510055542,1.042107477905708,4.2617292404174805,0.00017662416212260723,2.19059557304504,17.715827124397038,1.4800660704999085,2.0,0.0,14.0,0.14285714285714285,0.0,0.0,0.14285714285714285,1.0,0.06666666666666667,0.0,0.0,0.0
P002011,P002011_S000,In July 1963 the Mongolian People's Republic asked to join the Warsaw Pact under Article 9 of the treaty.,1,0.829476226350949,4.444444444444445,18,1,0.25,0.8888888888888888,0.5555555555555556,0.2777777777777778,0.16666666666666666,0.1111111111111111,0.0,1.6666666611111112,0.0,0.0,0.3888888888888889,3.6288979053497314,10.271605491638184,0.009284652769565582,9.293041229248047,76.20685577392578,3.0484490394592285,1.0461596204353223,7.447457790374756,3.242545426473953e-05,3.694383033285961,23.015511649577093,1.9220777906437505,1.0,0.0,14.0,0.1111111111111111,0.0,0.0,0.1111111111111111,1.0,0.058823529411764705,0.0,0.0,0.0
P002011,P002011_S001,For this purpose a special protocol should have been taken since the text of the treaty applied only to Europe.,1,0.6187996909536089,4.55,20,2,0.5,0.95,0.6,0.2,0.3,0.05,0.0,0.6666666655555555,0.05,0.0,0.05,4.087333679199219,8.672548294067383,0.08654829859733582,7.047371864318848,81.74667358398438,2.654688596725464,1.853732918918554,10.82983112335205,0.00036031537456437945,7.063561977079819,38.928391297289636,2.657736250473289,3.0,0.0,14.0,0.1111111111111111,0.0,0.0,0.1111111111111111,2.0,0.1,1.0,0.3333333333333333,1.0
